date,open,close,high,low,volume,amount
2004-03-22,,1.0,,,,
2004-04-30,,0.9673,,,,
2004-05-10,,0.9541,,,,
2004-05-11,,0.9564,,,,
2004-05-12,,0.9668,,,,
2004-05-13,,0.9658,,,,
2004-05-14,,0.9555,,,,
2004-05-17,,0.9448,,,,
2004-05-18,,0.9429,,,,
2004-05-19,,0.9443,,,,
2004-05-20,,0.9432,,,,
2004-05-21,,0.9489,,,,
2004-05-24,,0.949,,,,
2004-05-25,,0.9426,,,,
2004-05-26,,0.9477,,,,
2004-05-27,,0.9588,,,,
2004-05-28,,0.9547,,,,
2004-05-31,,0.9573,,,,
2004-06-01,,0.9659,,,,
2004-06-02,,0.958,,,,
2004-06-03,,0.9496,,,,
2004-06-04,,0.9485,,,,
2004-06-07,,0.941,,,,
2004-06-08,,0.9295,,,,
2004-06-09,,0.923,,,,
2004-06-10,,0.9236,,,,
2004-06-11,,0.9225,,,,
2004-06-14,,0.9115,,,,
2004-06-15,,0.9211,,,,
2004-06-16,,0.9252,,,,
2004-06-17,,0.9127,,,,
2004-06-18,,0.9027,,,,
2004-06-21,,0.9011,,,,
2004-06-22,,0.9085,,,,
2004-06-23,,0.9037,,,,
2004-06-24,,0.8992,,,,
2004-06-25,,0.8925,,,,
2004-06-28,,0.8882,,,,
2004-06-29,,0.9,,,,
2004-06-30,,0.9001,,,,
2004-07-01,,0.9157,,,,
2004-07-02,,0.9179,,,,
2004-07-05,,0.9187,,,,
2004-07-06,,0.9207,,,,
2004-07-07,,0.9165,,,,
2004-07-08,,0.9183,,,,
2004-07-09,,0.9165,,,,
2004-07-12,,0.9063,,,,
2004-07-13,,0.9087,,,,
2004-07-14,,0.9142,,,,
2004-07-15,,0.9253,,,,
2004-07-16,,0.9362,,,,
2004-07-19,,0.9385,,,,
2004-07-20,,0.933,,,,
2004-07-21,,0.934,,,,
2004-07-22,,0.9153,,,,
2004-07-23,,0.9167,,,,
2004-07-26,,0.9092,,,,
2004-07-27,,0.9066,,,,
2004-07-28,,0.9091,,,,
2004-07-29,,0.9178,,,,
2004-07-30,,0.9107,,,,
2004-08-02,,0.905,,,,
2004-08-03,,0.8986,,,,
2004-08-04,,0.9206,,,,
2004-08-05,,0.911,,,,
2004-08-06,,0.9138,,,,
2004-08-09,,0.9204,,,,
2004-08-10,,0.9246,,,,
2004-08-11,,0.9164,,,,
2004-08-12,,0.9129,,,,
2004-08-13,,0.9123,,,,
2004-08-16,,0.9108,,,,
2004-08-17,,0.916,,,,
2004-08-18,,0.9177,,,,
2004-08-19,,0.9144,,,,
2004-08-20,,0.9159,,,,
2004-08-23,,0.9054,,,,
2004-08-24,,0.9093,,,,
2004-08-25,,0.9071,,,,
2004-08-26,,0.9068,,,,
2004-08-27,,0.8986,,,,
2004-08-30,,0.8963,,,,
2004-08-31,,0.9056,,,,
2004-09-01,,0.8928,,,,
2004-09-02,,0.8918,,,,
2004-09-03,,0.891,,,,
2004-09-06,,0.8873,,,,
2004-09-07,,0.8906,,,,
2004-09-08,,0.8812,,,,
2004-09-09,,0.8694,,,,
2004-09-10,,0.8726,,,,
2004-09-13,,0.8603,,,,
2004-09-14,,0.8798,,,,
2004-09-15,,0.9022,,,,
2004-09-16,,0.9095,,,,
2004-09-17,,0.9293,,,,
2004-09-20,,0.95,,,,
2004-09-21,,0.9421,,,,
2004-09-22,,0.9268,,,,
2004-09-23,,0.9562,,,,
2004-09-24,,0.9449,,,,
2004-09-27,,0.9458,,,,
2004-09-28,,0.9482,,,,
2004-09-29,,0.9397,,,,
2004-09-30,,0.9319,,,,
2004-10-08,,0.9382,,,,
2004-10-11,,0.9268,,,,
2004-10-12,,0.9086,,,,
2004-10-13,,0.9078,,,,
2004-10-14,,0.8946,,,,
2004-10-15,,0.8982,,,,
2004-10-18,,0.8997,,,,
2004-10-19,,0.9025,,,,
2004-10-20,,0.9004,,,,
2004-10-21,,0.8864,,,,
2004-10-22,,0.9021,,,,
2004-10-25,,0.8896,,,,
2004-10-26,,0.9004,,,,
2004-10-27,,0.9078,,,,
2004-10-28,,0.9029,,,,
2004-10-29,,0.895,,,,
2004-11-01,,0.8914,,,,
2004-11-02,,0.8912,,,,
2004-11-03,,0.9036,,,,
2004-11-04,,0.8887,,,,
2004-11-05,,0.8886,,,,
2004-11-08,,0.8915,,,,
2004-11-09,,0.8926,,,,
2004-11-10,,0.9202,,,,
2004-11-11,,0.9147,,,,
2004-11-12,,0.9179,,,,
2004-11-15,,0.9253,,,,
2004-11-16,,0.9259,,,,
2004-11-17,,0.917,,,,
2004-11-18,,0.921,,,,
2004-11-19,,0.9257,,,,
2004-11-22,,0.9205,,,,
2004-11-23,,0.9075,,,,
2004-11-24,,0.9074,,,,
2004-11-25,,0.9103,,,,
2004-11-26,,0.9078,,,,
2004-11-29,,0.902,,,,
2004-11-30,,0.9016,,,,
2004-12-01,,0.8967,,,,
2004-12-02,,0.8899,,,,
2004-12-03,,0.8889,,,,
2004-12-06,,0.8916,,,,
2004-12-07,,0.8866,,,,
2004-12-08,,0.8889,,,,
2004-12-09,,0.8964,,,,
2004-12-10,,0.8897,,,,
2004-12-13,,0.8877,,,,
2004-12-14,,0.8847,,,,
2004-12-15,,0.8909,,,,
2004-12-16,,0.8908,,,,
2004-12-17,,0.8807,,,,
2004-12-20,,0.8687,,,,
2004-12-21,,0.868,,,,
2004-12-22,,0.8858,,,,
2004-12-23,,0.8741,,,,
2004-12-24,,0.8762,,,,
2004-12-27,,0.8734,,,,
2004-12-28,,0.8772,,,,
2004-12-29,,0.8752,,,,
2004-12-30,,0.876,,,,
2004-12-31,,0.877,,,,
2005-01-04,,0.8595,,,,
2005-01-05,,0.8617,,,,
2005-01-06,,0.8524,,,,
2005-01-07,,0.8534,,,,
2005-01-10,,0.8608,,,,
2005-01-11,,0.8642,,,,
2005-01-12,,0.8643,,,,
2005-01-13,,0.8619,,,,
2005-01-14,,0.8569,,,,
2005-01-17,,0.8418,,,,
2005-01-18,,0.8454,,,,
2005-01-19,,0.839,,,,
2005-01-20,,0.8349,,,,
2005-01-21,,0.8579,,,,
2005-01-24,,0.8676,,,,
2005-01-25,,0.8682,,,,
2005-01-26,,0.8635,,,,
2005-01-27,,0.8529,,,,
2005-01-28,,0.8513,,,,
2005-01-31,,0.8474,,,,
2005-02-01,,0.8506,,,,
2005-02-02,,0.8891,,,,
2005-02-03,,0.8813,,,,
2005-02-04,,0.9044,,,,
2005-02-16,,0.9053,,,,
2005-02-17,,0.8958,,,,
2005-02-18,,0.8833,,,,
2005-02-21,,0.901,,,,
2005-02-22,,0.9125,,,,
2005-02-23,,0.9044,,,,
2005-02-24,,0.9013,,,,
2005-02-25,,0.9027,,,,
2005-02-28,,0.8945,,,,
2005-03-01,,0.8917,,,,
2005-03-02,,0.8815,,,,
2005-03-03,,0.8875,,,,
2005-03-04,,0.8864,,,,
2005-03-07,,0.891,,,,
2005-03-08,,0.9019,,,,
2005-03-09,,0.8954,,,,
2005-03-10,,0.8788,,,,
2005-03-11,,0.8816,,,,
2005-03-14,,0.8908,,,,
2005-03-15,,0.8722,,,,
2005-03-16,,0.8637,,,,
2005-03-17,,0.8588,,,,
2005-03-18,,0.8541,,,,
2005-03-21,,0.8585,,,,
2005-03-22,,0.8525,,,,
2005-03-23,,0.8468,,,,
2005-03-24,,0.8504,,,,
2005-03-25,,0.8504,,,,
2005-03-28,,0.8523,,,,
2005-03-29,,0.8499,,,,
2005-03-30,,0.8388,,,,
2005-03-31,,0.8439,,,,
2005-04-01,,0.8694,,,,
2005-04-04,,0.8603,,,,
2005-04-05,,0.8557,,,,
2005-04-06,,0.8727,,,,
2005-04-07,,0.8753,,,,
2005-04-08,,0.8879,,,,
2005-04-11,,0.8759,,,,
2005-04-12,,0.8656,,,,
2005-04-13,,0.8801,,,,
2005-04-14,,0.8727,,,,
2005-04-15,,0.8659,,,,
2005-04-18,,0.8554,,,,
2005-04-19,,0.8554,,,,
2005-04-20,,0.8479,,,,
2005-04-21,,0.8469,,,,
2005-04-22,,0.8488,,,,
2005-04-25,,0.847,,,,
2005-04-26,,0.8521,,,,
2005-04-27,,0.8415,,,,
2005-04-28,,0.8512,,,,
2005-04-29,,0.8468,,,,
2005-05-09,,0.8312,,,,
2005-05-10,,0.8319,,,,
2005-05-11,,0.8207,,,,
2005-05-12,,0.8012,,,,
2005-05-13,,0.8042,,,,
2005-05-16,,0.7945,,,,
2005-05-17,,0.7966,,,,
2005-05-18,,0.7974,,,,
2005-05-19,,0.7979,,,,
2005-05-20,,0.7975,,,,
2005-05-23,,0.7825,,,,
2005-05-24,,0.7793,,,,
2005-05-25,,0.7797,,,,
2005-05-26,,0.7699,,,,
2005-05-27,,0.7641,,,,
2005-05-30,,0.7676,,,,
2005-05-31,,0.7713,,,,
2005-06-01,,0.7579,,,,
2005-06-02,,0.7361,,,,
2005-06-03,,0.7395,,,,
2005-06-06,,0.7619,,,,
2005-06-07,,0.7562,,,,
2005-06-08,,0.8168,,,,
2005-06-09,,0.8231,,,,
2005-06-10,,0.8114,,,,
2005-06-13,,0.807,,,,
2005-06-14,,0.8021,,,,
2005-06-15,,0.7965,,,,
2005-06-16,,0.8091,,,,
2005-06-17,,0.8125,,,,
2005-06-20,,0.8339,,,,
2005-06-21,,0.8236,,,,
2005-06-22,,0.8297,,,,
2005-06-23,,0.8247,,,,
2005-06-24,,0.8297,,,,
2005-06-27,,0.8406,,,,
2005-06-28,,0.8344,,,,
2005-06-29,,0.8299,,,,
2005-06-30,,0.8187,,,,
2005-07-01,,0.8092,,,,
2005-07-04,,0.8107,,,,
2005-07-05,,0.8065,,,,
2005-07-06,,0.8003,,,,
2005-07-07,,0.8022,,,,
2005-07-08,,0.797,,,,
2005-07-11,,0.797,,,,
2005-07-12,,0.8221,,,,
2005-07-13,,0.817,,,,
2005-07-14,,0.8235,,,,
2005-07-15,,0.821,,,,
2005-07-18,,0.8198,,,,
2005-07-19,,0.8204,,,,
2005-07-20,,0.8264,,,,
2005-07-21,,0.8274,,,,
2005-07-22,,0.8386,,,,
2005-07-25,,0.8344,,,,
2005-07-26,,0.8509,,,,
2005-07-27,,0.864,,,,
2005-07-28,,0.8627,,,,
2005-07-29,,0.86,,,,
2005-08-01,,0.861,,,,
2005-08-02,,0.8679,,,,
2005-08-03,,0.8666,,,,
2005-08-04,,0.8632,,,,
2005-08-05,,0.881,,,,
2005-08-08,,0.88,,,,
2005-08-09,,0.8803,,,,
2005-08-10,,0.8869,,,,
2005-08-11,,0.899,,,,
2005-08-12,,0.8885,,,,
2005-08-15,,0.9031,,,,
2005-08-16,,0.8899,,,,
2005-08-17,,0.8961,,,,
2005-08-18,,0.8785,,,,
2005-08-19,,0.8806,,,,
2005-08-22,,0.8871,,,,
2005-08-23,,0.8825,,,,
2005-08-24,,0.8893,,,,
2005-08-25,,0.8862,,,,
2005-08-26,,0.8845,,,,
2005-08-29,,0.8746,,,,
2005-08-30,,0.8723,,,,
2005-08-31,,0.8798,,,,
2005-09-01,,0.8917,,,,
2005-09-02,,0.8924,,,,
2005-09-05,,0.8894,,,,
2005-09-06,,0.8778,,,,
2005-09-07,,0.8861,,,,
2005-09-08,,0.891,,,,
2005-09-09,,0.8873,,,,
2005-09-12,,0.8842,,,,
2005-09-13,,0.8923,,,,
2005-09-14,,0.8959,,,,
2005-09-15,,0.8948,,,,
2005-09-16,,0.8914,,,,
2005-09-19,,0.8898,,,,
2005-09-20,,0.8846,,,,
2005-09-21,,0.8694,,,,
2005-09-22,,0.8559,,,,
2005-09-23,,0.8509,,,,
2005-09-26,,0.8517,,,,
2005-09-27,,0.8421,,,,
2005-09-28,,0.8442,,,,
2005-09-29,,0.8546,,,,
2005-09-30,,0.8555,,,,
2005-10-10,,0.8507,,,,
2005-10-11,,0.8573,,,,
2005-10-12,,0.8561,,,,
2005-10-13,,0.8491,,,,
2005-10-14,,0.8388,,,,
2005-10-17,,0.8319,,,,
2005-10-18,,0.8329,,,,
2005-10-19,,0.831,,,,
2005-10-20,,0.8361,,,,
2005-10-21,,0.8353,,,,
2005-10-24,,0.8337,,,,
2005-10-25,,0.8272,,,,
2005-10-26,,0.8135,,,,
2005-10-27,,0.819,,,,
2005-10-28,,0.8177,,,,
2005-10-31,,0.8275,,,,
2005-11-01,,0.827,,,,
2005-11-02,,0.8301,,,,
2005-11-03,,0.823,,,,
2005-11-04,,0.8255,,,,
2005-11-07,,0.8189,,,,
2005-11-08,,0.8234,,,,
2005-11-09,,0.8228,,,,
2005-11-10,,0.8145,,,,
2005-11-11,,0.8157,,,,
2005-11-14,,0.8117,,,,
2005-11-15,,0.8061,,,,
2005-11-16,,0.8088,,,,
2005-11-17,,0.8091,,,,
2005-11-18,,0.8248,,,,
2005-11-21,,0.8244,,,,
2005-11-22,,0.8134,,,,
2005-11-23,,0.8212,,,,
2005-11-24,,0.8283,,,,
2005-11-25,,0.8333,,,,
2005-11-28,,0.8296,,,,
2005-11-29,,0.8221,,,,
2005-11-30,,0.8261,,,,
2005-12-01,,0.8254,,,,
2005-12-02,,0.8239,,,,
2005-12-05,,0.8175,,,,
2005-12-06,,0.826,,,,
2005-12-07,,0.8344,,,,
2005-12-08,,0.8325,,,,
2005-12-09,,0.8443,,,,
2005-12-12,,0.8413,,,,
2005-12-13,,0.8398,,,,
2005-12-14,,0.845,,,,
2005-12-15,,0.8458,,,,
2005-12-16,,0.85,,,,
2005-12-19,,0.8497,,,,
2005-12-20,,0.8575,,,,
2005-12-21,,0.8549,,,,
2005-12-22,,0.8584,,,,
2005-12-23,,0.8634,,,,
2005-12-26,,0.8664,,,,
2005-12-27,,0.8631,,,,
2005-12-28,,0.8655,,,,
2005-12-29,,0.8812,,,,
2005-12-30,,0.8733,,,,
2005-12-31,,0.8732,,,,
2006-01-04,,0.8937,,,,
2006-01-05,,0.9129,,,,
2006-01-06,,0.9174,,,,
2006-01-09,,0.9168,,,,
2006-01-10,,0.9179,,,,
2006-01-11,,0.9111,,,,
2006-01-12,,0.9148,,,,
2006-01-13,,0.9078,,,,
2006-01-16,,0.8926,,,,
2006-01-17,,0.8943,,,,
2006-01-18,,0.9088,,,,
2006-01-19,,0.9145,,,,
2006-01-20,,0.9134,,,,
2006-01-23,,0.9131,,,,
2006-01-24,,0.9127,,,,
2006-01-25,,0.9224,,,,
2006-02-06,,0.9323,,,,
2006-02-07,,0.9286,,,,
2006-02-08,,0.9326,,,,
2006-02-09,,0.9204,,,,
2006-02-10,,0.9284,,,,
2006-02-13,,0.9292,,,,
2006-02-14,,0.9315,,,,
2006-02-15,,0.9371,,,,
2006-02-16,,0.929,,,,
2006-02-17,,0.9305,,,,
2006-02-20,,0.9311,,,,
2006-02-21,,0.9446,,,,
2006-02-22,,0.9441,,,,
2006-02-23,,0.9514,,,,
2006-02-24,,0.9564,,,,
2006-02-27,,0.966,,,,
2006-02-28,,0.9708,,,,
2006-03-01,,0.9728,,,,
2006-03-02,,0.9599,,,,
2006-03-03,,0.9654,,,,
2006-03-06,,0.9644,,,,
2006-03-07,,0.9449,,,,
2006-03-08,,0.9412,,,,
2006-03-09,,0.9336,,,,
2006-03-10,,0.9373,,,,
2006-03-13,,0.945,,,,
2006-03-14,,0.9424,,,,
2006-03-15,,0.9492,,,,
2006-03-16,,0.9454,,,,
2006-03-17,,0.9438,,,,
2006-03-20,,0.9539,,,,
2006-03-21,,0.9546,,,,
2006-03-22,,0.9546,,,,
2006-03-23,,0.9547,,,,
2006-03-24,,0.9504,,,,
2006-03-27,,0.9521,,,,
2006-03-28,,0.9544,,,,
2006-03-29,,0.9668,,,,
2006-03-30,,0.9605,,,,
2006-03-31,,0.9635,,,,
2006-04-03,,0.9792,,,,
2006-04-04,,0.9866,,,,
2006-04-05,,0.9947,,,,
2006-04-06,,0.9909,,,,
2006-04-07,,0.9846,,,,
2006-04-10,,0.9958,,,,
2006-04-11,,0.9975,,,,
2006-04-12,,0.9943,,,,
2006-04-13,,0.9757,,,,
2006-04-14,,0.9961,,,,
2006-04-17,,1.0059,,,,
2006-04-18,,1.0158,,,,
2006-04-19,,1.0232,,,,
2006-04-20,,1.0192,,,,
2006-04-21,,1.039,,,,
2006-04-24,,1.0376,,,,
2006-04-25,,1.0315,,,,
2006-04-26,,1.0508,,,,
2006-04-27,,1.0477,,,,
2006-04-28,,1.0719,,,,
2006-05-08,,1.1036,,,,
2006-05-09,,1.1247,,,,
2006-05-10,,1.1312,,,,
2006-05-11,,1.1203,,,,
2006-05-12,,1.1666,,,,
2006-05-15,,1.1998,,,,
2006-05-16,,1.191,,,,
2006-05-17,,1.1908,,,,
2006-05-18,,1.173,,,,
2006-05-19,,1.2117,,,,
2006-05-22,,1.2062,,,,
2006-05-23,,1.1699,,,,
2006-05-24,,1.1703,,,,
2006-05-25,,1.1717,,,,
2006-05-26,,1.1864,,,,
2006-05-29,,1.2187,,,,
2006-05-30,,1.2295,,,,
2006-05-31,,1.2205,,,,
2006-06-01,,1.2483,,,,
2006-06-02,,1.2334,,,,
2006-06-05,,1.2322,,,,
2006-06-06,,1.2366,,,,
2006-06-07,,1.1847,,,,
2006-06-08,,1.1984,,,,
2006-06-09,,1.1763,,,,
2006-06-12,,1.1755,,,,
2006-06-13,,1.1758,,,,
2006-06-14,,1.1666,,,,
2006-06-15,,1.1675,,,,
2006-06-16,,1.194,,,,
2006-06-19,,1.2064,,,,
2006-06-20,,1.21,,,,
2006-06-21,,1.1439,,,,
2006-06-22,,1.1439,,,,
2006-06-23,,1.1496,,,,
2006-06-26,,1.1732,,,,
2006-06-27,,1.1736,,,,
2006-06-28,,1.1699,,,,
2006-06-29,,1.1931,,,,
2006-06-30,,1.1896,,,,
2006-07-03,,1.2132,,,,
2006-07-04,,1.2045,,,,
2006-07-05,,1.1831,,,,
2006-07-06,,1.2016,,,,
2006-07-07,,1.1906,,,,
2006-07-10,,1.1872,,,,
2006-07-11,,1.1912,,,,
2006-07-12,,1.1921,,,,
2006-07-13,,1.1406,,,,
2006-07-14,,1.1497,,,,
2006-07-17,,1.1573,,,,
2006-07-18,,1.1521,,,,
2006-07-19,,1.1258,,,,
2006-07-20,,1.1331,,,,
2006-07-21,,1.1451,,,,
2006-07-24,,1.1468,,,,
2006-07-25,,1.1581,,,,
2006-07-26,,1.1596,,,,
2006-07-27,,1.1487,,,,
2006-07-28,,1.1384,,,,
2006-07-31,,1.1021,,,,
2006-08-01,,1.0903,,,,
2006-08-02,,1.0854,,,,
2006-08-03,,1.0846,,,,
2006-08-04,,1.065,,,,
2006-08-07,,1.0529,,,,
2006-08-08,,1.0697,,,,
2006-08-09,,1.0683,,,,
2006-08-10,,1.0864,,,,
2006-08-11,,1.0867,,,,
2006-08-14,,1.0654,,,,
2006-08-15,,1.0808,,,,
2006-08-16,,1.0939,,,,
2006-08-17,,1.0833,,,,
2006-08-18,,1.0807,,,,
2006-08-21,,1.0822,,,,
2006-08-22,,1.0956,,,,
2006-08-23,,1.0979,,,,
2006-08-24,,1.1055,,,,
2006-08-25,,1.1065,,,,
2006-08-28,,1.1258,,,,
2006-08-29,,1.1294,,,,
2006-08-30,,1.1272,,,,
2006-08-31,,1.127,,,,
2006-09-01,,1.1096,,,,
2006-09-04,,1.1229,,,,
2006-09-05,,1.1294,,,,
2006-09-06,,1.1338,,,,
2006-09-07,,1.1238,,,,
2006-09-08,,1.1284,,,,
2006-09-11,,1.1364,,,,
2006-09-12,,1.1442,,,,
2006-09-13,,1.1457,,,,
2006-09-14,,1.1467,,,,
2006-09-15,,1.1718,,,,
2006-09-18,,1.1732,,,,
