date,open,close,high,low,volume,amount
2020-09-28,,1.0,,,,
2020-09-30,,1.0027,,,,
2020-10-09,,1.0081,,,,
2020-10-16,,0.9952,,,,
2020-10-23,,0.9556,,,,
2020-10-30,,0.9798,,,,
2020-11-06,,1.0033,,,,
2020-11-09,,1.4853,,,,
2020-11-13,,1.4393,,,,
2020-11-16,,1.4495,,,,
2020-11-17,,1.4336,,,,
2020-11-18,,1.422,,,,
2020-11-19,,1.4387,,,,
2020-11-20,,1.4335,,,,
2020-11-23,,1.4211,,,,
2020-11-24,,1.4157,,,,
2020-11-25,,1.3915,,,,
2020-11-26,,1.3885,,,,
2020-11-27,,1.3909,,,,
2020-11-30,,1.3886,,,,
2020-12-01,,1.4078,,,,
2020-12-02,,1.4133,,,,
2020-12-03,,1.415,,,,
2020-12-04,,1.4097,,,,
2020-12-07,,1.4126,,,,
2020-12-08,,1.4074,,,,
2020-12-09,,1.3771,,,,
2020-12-10,,1.3839,,,,
2020-12-11,,1.3985,,,,
2020-12-14,,1.413,,,,
2020-12-15,,1.4049,,,,
2020-12-16,,1.387,,,,
2020-12-17,,1.4057,,,,
2020-12-18,,1.4033,,,,
2020-12-21,,1.4315,,,,
2020-12-22,,1.4006,,,,
2020-12-23,,1.4191,,,,
2020-12-24,,1.3897,,,,
2020-12-25,,1.3915,,,,
2020-12-28,,1.3804,,,,
2020-12-29,,1.3789,,,,
2020-12-30,,1.405,,,,
2020-12-31,,1.4359,,,,
2021-01-04,,1.4658,,,,
2021-01-05,,1.469,,,,
2021-01-06,,1.4587,,,,
2021-01-07,,1.4247,,,,
2021-01-08,,1.4215,,,,
2021-01-11,,1.4337,,,,
2021-01-12,,1.4486,,,,
2021-01-13,,1.4509,,,,
2021-01-14,,1.4918,,,,
2021-01-15,,1.492,,,,
2021-01-18,,1.5265,,,,
2021-01-19,,1.4881,,,,
2021-01-20,,1.5264,,,,
2021-01-21,,1.5272,,,,
2021-01-22,,1.5311,,,,
2021-01-25,,1.5437,,,,
2021-01-26,,1.5231,,,,
2021-01-27,,1.5025,,,,
2021-01-28,,1.4647,,,,
2021-01-29,,1.465,,,,
2021-02-01,,1.4645,,,,
2021-02-02,,1.4813,,,,
2021-02-03,,1.4525,,,,
2021-02-04,,1.4361,,,,
2021-02-05,,1.41,,,,
2021-02-08,,1.4241,,,,
2021-02-09,,1.4708,,,,
2021-02-10,,1.4805,,,,
2021-02-18,,1.4729,,,,
2021-02-19,,1.471,,,,
2021-02-22,,1.432,,,,
2021-02-23,,1.4326,,,,
2021-02-24,,1.407,,,,
2021-02-25,,1.3906,,,,
2021-02-26,,1.3656,,,,
2021-03-01,,1.3993,,,,
2021-03-02,,1.3929,,,,
2021-03-03,,1.4006,,,,
2021-03-04,,1.3647,,,,
2021-03-05,,1.3699,,,,
2021-03-08,,1.3141,,,,
2021-03-09,,1.2682,,,,
2021-03-10,,1.2714,,,,
2021-03-11,,1.3066,,,,
2021-03-12,,1.298,,,,
2021-03-15,,1.2591,,,,
2021-03-16,,1.256,,,,
2021-03-17,,1.2726,,,,
2021-03-18,,1.2775,,,,
2021-03-19,,1.2673,,,,
2021-03-22,,1.279,,,,
2021-03-23,,1.2726,,,,
2021-03-24,,1.2573,,,,
2021-03-25,,1.2556,,,,
2021-03-26,,1.2936,,,,
2021-03-29,,1.2877,,,,
2021-03-30,,1.2852,,,,
2021-03-31,,1.2852,,,,
2021-04-01,,1.3041,,,,
2021-04-02,,1.3382,,,,
2021-04-06,,1.3349,,,,
2021-04-07,,1.3372,,,,
2021-04-08,,1.3301,,,,
2021-04-09,,1.309,,,,
2021-04-12,,1.2805,,,,
2021-04-13,,1.2783,,,,
2021-04-14,,1.2919,,,,
2021-04-15,,1.3017,,,,
2021-04-16,,1.3126,,,,
2021-04-19,,1.3377,,,,
2021-04-20,,1.329,,,,
2021-04-21,,1.3252,,,,
2021-04-22,,1.3441,,,,
2021-04-23,,1.351,,,,
2021-04-26,,1.3543,,,,
2021-04-27,,1.3513,,,,
2021-04-28,,1.364,,,,
2021-04-29,,1.3639,,,,
2021-04-30,,1.3621,,,,
2021-05-06,,1.3495,,,,
2021-05-07,,1.3017,,,,
2021-05-10,,1.2918,,,,
2021-05-11,,1.2955,,,,
2021-05-12,,1.3088,,,,
2021-05-13,,1.3134,,,,
2021-05-14,,1.3391,,,,
2021-05-17,,1.3685,,,,
2021-05-18,,1.3609,,,,
2021-05-19,,1.3655,,,,
2021-05-20,,1.3697,,,,
2021-05-21,,1.3545,,,,
2021-05-24,,1.3706,,,,
2021-05-25,,1.411,,,,
2021-05-26,,1.4048,,,,
2021-05-27,,1.4395,,,,
2021-05-28,,1.4274,,,,
2021-05-31,,1.4856,,,,
2021-06-01,,1.5041,,,,
2021-06-02,,1.4696,,,,
2021-06-03,,1.457,,,,
2021-06-04,,1.4742,,,,
2021-06-07,,1.4779,,,,
