date,open,close,high,low,volume,amount
2019-09-17,,1.0,,,,
2019-09-20,,1.0034,,,,
2019-09-27,,0.9893,,,,
2019-09-30,,0.9813,,,,
2019-10-09,,0.9834,,,,
2019-10-11,,0.9945,,,,
2019-10-15,,0.987,,,,
2019-10-16,,0.9801,,,,
2019-10-17,,0.9786,,,,
2019-10-18,,0.9715,,,,
2019-10-21,,0.9643,,,,
2019-10-22,,0.9792,,,,
2019-10-23,,0.9714,,,,
2019-10-24,,0.9663,,,,
2019-10-25,,0.9795,,,,
2019-10-28,,1.0019,,,,
2019-10-29,,0.9816,,,,
2019-10-30,,0.9706,,,,
2019-10-31,,0.9712,,,,
2019-11-01,,0.9825,,,,
2019-11-04,,0.9981,,,,
2019-11-05,,0.9983,,,,
2019-11-06,,0.9837,,,,
2019-11-07,,0.9896,,,,
2019-11-08,,0.9926,,,,
2019-11-11,,0.9708,,,,
2019-11-12,,0.9659,,,,
2019-11-13,,0.9654,,,,
2019-11-14,,0.978,,,,
2019-11-15,,0.9601,,,,
2019-11-18,,0.968,,,,
2019-11-19,,0.9886,,,,
2019-11-20,,0.9772,,,,
2019-11-21,,0.9734,,,,
2019-11-22,,0.9609,,,,
2019-11-25,,0.9411,,,,
2019-11-26,,0.9393,,,,
2019-11-27,,0.9463,,,,
2019-11-28,,0.9459,,,,
2019-11-29,,0.9498,,,,
2019-12-02,,0.9536,,,,
2019-12-03,,0.9607,,,,
2019-12-04,,0.9545,,,,
2019-12-05,,0.978,,,,
2019-12-06,,0.9907,,,,
2019-12-09,,0.9889,,,,
2019-12-10,,0.9999,,,,
2019-12-11,,0.9896,,,,
2019-12-12,,1.0019,,,,
2019-12-13,,1.0065,,,,
2019-12-16,,1.0282,,,,
2019-12-17,,1.0392,,,,
2019-12-18,,1.0351,,,,
2019-12-19,,1.0183,,,,
2019-12-20,,1.0035,,,,
2019-12-23,,0.9732,,,,
2019-12-24,,0.9921,,,,
2019-12-25,,1.0064,,,,
2019-12-26,,1.0038,,,,
2019-12-27,,0.9836,,,,
2019-12-30,,0.9888,,,,
2019-12-31,,0.9971,,,,
2020-01-02,,1.0272,,,,
2020-01-03,,1.0314,,,,
2020-01-06,,1.0387,,,,
2020-01-07,,1.0338,,,,
2020-01-08,,1.0127,,,,
2020-01-09,,1.0489,,,,
2020-01-10,,1.0592,,,,
2020-01-13,,1.0922,,,,
2020-01-14,,1.0773,,,,
2020-01-15,,1.0906,,,,
2020-01-16,,1.0889,,,,
2020-01-17,,1.0866,,,,
2020-01-20,,1.1289,,,,
2020-01-21,,1.1191,,,,
2020-01-22,,1.1631,,,,
2020-01-23,,1.1112,,,,
2020-02-03,,1.0054,,,,
2020-02-04,,1.0381,,,,
2020-02-05,,1.0434,,,,
2020-02-06,,1.0652,,,,
2020-02-07,,1.0804,,,,
2020-02-10,,1.0796,,,,
2020-02-11,,1.1019,,,,
2020-02-12,,1.1165,,,,
2020-02-13,,1.1169,,,,
2020-02-14,,1.1297,,,,
2020-02-17,,1.1846,,,,
2020-02-18,,1.2068,,,,
2020-02-19,,1.1987,,,,
2020-02-20,,1.2437,,,,
2020-02-21,,1.2838,,,,
2020-02-24,,1.3607,,,,
2020-02-25,,1.4152,,,,
2020-02-26,,1.317,,,,
2020-02-27,,1.2982,,,,
2020-02-28,,1.2319,,,,
2020-03-02,,1.2851,,,,
2020-03-03,,1.2814,,,,
2020-03-04,,1.2423,,,,
2020-03-05,,1.2484,,,,
2020-03-06,,1.2335,,,,
2020-03-09,,1.173,,,,
2020-03-10,,1.2486,,,,
2020-03-11,,1.2129,,,,
2020-03-12,,1.1971,,,,
2020-03-13,,1.196,,,,
2020-03-16,,1.093,,,,
2020-03-17,,1.0755,,,,
2020-03-18,,1.0468,,,,
2020-03-19,,1.0811,,,,
2020-03-20,,1.0794,,,,
2020-03-23,,1.0123,,,,
2020-03-24,,1.0344,,,,
2020-03-25,,1.0738,,,,
2020-03-26,,1.0469,,,,
2020-03-27,,1.0337,,,,
2020-03-30,,1.0073,,,,
2020-03-31,,1.0003,,,,
2020-04-01,,1.0042,,,,
2020-04-02,,1.0623,,,,
2020-04-03,,1.0429,,,,
2020-04-07,,1.073,,,,
2020-04-08,,1.081,,,,
2020-04-09,,1.0763,,,,
2020-04-10,,1.0336,,,,
2020-04-13,,1.0067,,,,
2020-04-14,,1.0425,,,,
2020-04-15,,1.0474,,,,
2020-04-16,,1.0496,,,,
2020-04-17,,1.0705,,,,
2020-04-20,,1.0836,,,,
2020-04-21,,1.0711,,,,
2020-04-22,,1.0733,,,,
2020-04-23,,1.0532,,,,
2020-04-24,,1.0335,,,,
2020-04-27,,1.0416,,,,
2020-04-28,,1.0646,,,,
2020-04-29,,1.0658,,,,
2020-04-30,,1.122,,,,
2020-05-06,,1.1623,,,,
2020-05-07,,1.1606,,,,
2020-05-08,,1.1706,,,,
2020-05-11,,1.1707,,,,
2020-05-12,,1.1739,,,,
2020-05-13,,1.1772,,,,
2020-05-14,,1.1656,,,,
2020-05-15,,1.1787,,,,
2020-05-18,,1.1185,,,,
2020-05-19,,1.1477,,,,
2020-05-20,,1.1308,,,,
2020-05-21,,1.1085,,,,
2020-05-22,,1.0797,,,,
2020-05-25,,1.0563,,,,
2020-05-26,,1.093,,,,
2020-05-27,,1.068,,,,
2020-05-28,,1.0612,,,,
2020-05-29,,1.0549,,,,
2020-06-01,,1.1209,,,,
2020-06-02,,1.1336,,,,
2020-06-03,,1.1449,,,,
2020-06-04,,1.1387,,,,
2020-06-05,,1.1529,,,,
2020-06-08,,1.1592,,,,
2020-06-09,,1.1617,,,,
2020-06-10,,1.1727,,,,
2020-06-11,,1.1657,,,,
2020-06-12,,1.1557,,,,
2020-06-15,,1.13,,,,
2020-06-16,,1.1707,,,,
2020-06-17,,1.1729,,,,
2020-06-18,,1.2176,,,,
2020-06-19,,1.2249,,,,
2020-06-22,,1.2412,,,,
2020-06-23,,1.2385,,,,
2020-06-24,,1.2513,,,,
2020-06-29,,1.231,,,,
2020-06-30,,1.281,,,,
2020-07-01,,1.2818,,,,
2020-07-02,,1.2884,,,,
2020-07-03,,1.2953,,,,
2020-07-06,,1.3543,,,,
2020-07-07,,1.3866,,,,
2020-07-08,,1.416,,,,
2020-07-09,,1.4475,,,,
2020-07-10,,1.4319,,,,
2020-07-13,,1.4902,,,,
2020-07-14,,1.4696,,,,
2020-07-15,,1.3948,,,,
2020-07-16,,1.2998,,,,
2020-07-17,,1.3149,,,,
2020-07-20,,1.3443,,,,
2020-07-21,,1.3501,,,,
2020-07-22,,1.3628,,,,
2020-07-23,,1.3463,,,,
2020-07-24,,1.2644,,,,
2020-07-27,,1.265,,,,
2020-07-28,,1.2923,,,,
2020-07-29,,1.3399,,,,
2020-07-30,,1.3224,,,,
2020-07-31,,1.3605,,,,
2020-08-03,,1.3932,,,,
2020-08-04,,1.3664,,,,
2020-08-05,,1.3765,,,,
2020-08-06,,1.3596,,,,
2020-08-07,,1.3232,,,,
2020-08-10,,1.3111,,,,
2020-08-11,,1.291,,,,
2020-08-12,,1.3062,,,,
2020-08-13,,1.2948,,,,
2020-08-14,,1.3189,,,,
2020-08-17,,1.3418,,,,
2020-08-18,,1.3237,,,,
2020-08-19,,1.2827,,,,
2020-08-20,,1.2845,,,,
2020-08-21,,1.3009,,,,
2020-08-24,,1.3332,,,,
2020-08-25,,1.3294,,,,
2020-08-26,,1.2958,,,,
2020-08-27,,1.3061,,,,
2020-08-28,,1.3144,,,,
2020-08-31,,1.3074,,,,
2020-09-01,,1.3157,,,,
2020-09-02,,1.3206,,,,
2020-09-03,,1.2987,,,,
2020-09-04,,1.3009,,,,
2020-09-07,,1.256,,,,
2020-09-08,,1.2473,,,,
2020-09-09,,1.2033,,,,
2020-09-10,,1.184,,,,
2020-09-11,,1.2198,,,,
2020-09-14,,1.233,,,,
2020-09-15,,1.2304,,,,
2020-09-16,,1.2169,,,,
2020-09-17,,1.2256,,,,
2020-09-18,,1.245,,,,
2020-09-21,,1.2376,,,,
2020-09-22,,1.2298,,,,
2020-09-23,,1.2359,,,,
2020-09-24,,1.2033,,,,
2020-09-25,,1.1993,,,,
2020-09-28,,1.199,,,,
