date,open,close,high,low,volume,amount
2024-06-19,,1.0,,,,
2024-06-21,,0.9975,,,,
2024-06-24,,0.9862,,,,
2024-06-25,,0.9888,,,,
2024-06-26,,0.9931,,,,
2024-06-27,,0.9922,,,,
2024-06-28,,0.9998,,,,
2024-06-30,,0.9997,,,,
2024-07-01,,1.0214,,,,
2024-07-02,,1.0224,,,,
2024-07-03,,1.0131,,,,
2024-07-04,,1.0113,,,,
2024-07-05,,1.0076,,,,
2024-07-08,,1.0049,,,,
2024-07-09,,1.0151,,,,
2024-07-10,,0.9923,,,,
2024-07-11,,0.9896,,,,
2024-07-12,,0.9872,,,,
2024-07-15,,1.001,,,,
2024-07-16,,0.9983,,,,
2024-07-17,,0.9916,,,,
2024-07-18,,0.9961,,,,
2024-07-19,,0.9901,,,,
2024-07-22,,0.9833,,,,
2024-07-23,,0.9774,,,,
2024-07-24,,0.9815,,,,
2024-07-25,,0.9779,,,,
2024-07-26,,0.972,,,,
2024-07-29,,0.9752,,,,
2024-07-30,,0.97,,,,
2024-07-31,,0.9759,,,,
2024-08-01,,0.9781,,,,
2024-08-02,,0.9756,,,,
2024-08-05,,0.9609,,,,
2024-08-06,,0.9585,,,,
2024-08-07,,0.9635,,,,
2024-08-08,,0.965,,,,
2024-08-09,,0.9609,,,,
2024-08-12,,0.969,,,,
2024-08-13,,0.9698,,,,
2024-08-14,,0.9685,,,,
2024-08-15,,0.9787,,,,
2024-08-16,,0.9804,,,,
2024-08-19,,0.9903,,,,
2024-08-20,,0.9778,,,,
2024-08-21,,0.9702,,,,
2024-08-22,,0.9704,,,,
2024-08-23,,0.969,,,,
2024-08-26,,0.9633,,,,
2024-08-27,,0.9679,,,,
2024-08-28,,0.9632,,,,
2024-08-29,,0.9433,,,,
2024-08-30,,0.9417,,,,
2024-09-02,,0.951,,,,
2024-09-03,,0.9397,,,,
2024-09-04,,0.9402,,,,
2024-09-05,,0.9383,,,,
2024-09-06,,0.9297,,,,
2024-09-09,,0.916,,,,
2024-09-10,,0.9175,,,,
2024-09-11,,0.8968,,,,
2024-09-12,,0.901,,,,
2024-09-13,,0.8975,,,,
2024-09-18,,0.9113,,,,
2024-09-19,,0.9069,,,,
2024-09-20,,0.9068,,,,
2024-09-23,,0.9185,,,,
2024-09-24,,0.9588,,,,
2024-09-25,,0.9707,,,,
2024-09-26,,0.9933,,,,
2024-09-27,,0.995,,,,
2024-09-30,,1.0448,,,,
2024-10-08,,1.0435,,,,
2024-10-09,,0.9756,,,,
2024-10-10,,1.015,,,,
2024-10-11,,1.0019,,,,
2024-10-14,,1.027,,,,
2024-10-15,,1.0049,,,,
2024-10-16,,1.0163,,,,
2024-10-17,,1.0021,,,,
2024-10-18,,1.0078,,,,
2024-10-21,,1.0036,,,,
2024-10-22,,1.0093,,,,
2024-10-23,,1.0071,,,,
2024-10-24,,1.0026,,,,
2024-10-25,,0.996,,,,
2024-10-28,,0.9994,,,,
