date,open,close,high,low,volume,amount
2021-03-01,,1.0,,,,
2021-03-05,,0.9921,,,,
2021-03-08,,0.9615,,,,
2021-03-09,,0.9382,,,,
2021-03-10,,0.9355,,,,
2021-03-11,,0.9461,,,,
2021-03-12,,0.9482,,,,
2021-03-15,,0.9291,,,,
2021-03-16,,0.9305,,,,
2021-03-17,,0.9507,,,,
2021-03-18,,0.9456,,,,
2021-03-19,,0.9303,,,,
2021-03-22,,0.945,,,,
2021-03-23,,0.9369,,,,
2021-03-24,,0.9363,,,,
2021-03-25,,0.9321,,,,
2021-03-26,,0.9303,,,,
2021-03-29,,0.9268,,,,
2021-03-30,,0.9306,,,,
2021-03-31,,0.9227,,,,
2021-04-01,,0.9215,,,,
2021-04-02,,0.93,,,,
2021-04-06,,0.9249,,,,
2021-04-07,,0.9253,,,,
2021-04-08,,0.9191,,,,
2021-04-09,,0.9112,,,,
2021-04-12,,0.9022,,,,
2021-04-13,,0.9103,,,,
2021-04-14,,0.8944,,,,
2021-04-15,,0.8913,,,,
2021-04-16,,0.8895,,,,
2021-04-19,,0.9066,,,,
2021-04-20,,0.9214,,,,
2021-04-21,,0.9222,,,,
2021-04-22,,0.9184,,,,
2021-04-23,,0.9171,,,,
2021-04-26,,0.9051,,,,
2021-04-27,,0.9046,,,,
2021-04-28,,0.9095,,,,
2021-04-29,,0.9212,,,,
2021-04-30,,0.9181,,,,
2021-05-06,,0.8981,,,,
2021-05-07,,0.8948,,,,
2021-05-10,,0.8662,,,,
2021-05-11,,0.8725,,,,
2021-05-12,,0.8896,,,,
2021-05-13,,0.8781,,,,
2021-05-14,,0.8901,,,,
2021-05-17,,0.8963,,,,
2021-05-18,,0.8935,,,,
2021-05-19,,0.8836,,,,
2021-05-20,,0.8893,,,,
2021-05-21,,0.8803,,,,
2021-05-24,,0.8651,,,,
2021-05-25,,0.8741,,,,
2021-05-26,,0.8757,,,,
2021-05-27,,0.8725,,,,
2021-05-28,,0.8644,,,,
2021-05-31,,0.8598,,,,
2021-06-01,,0.8664,,,,
2021-06-02,,0.8768,,,,
2021-06-03,,0.8712,,,,
2021-06-04,,0.8769,,,,
2021-06-07,,0.8679,,,,
2021-06-08,,0.8694,,,,
2021-06-09,,0.8651,,,,
2021-06-10,,0.8539,,,,
2021-06-11,,0.8452,,,,
2021-06-15,,0.8281,,,,
2021-06-16,,0.8226,,,,
2021-06-17,,0.813,,,,
2021-06-18,,0.8141,,,,
2021-06-21,,0.8002,,,,
2021-06-22,,0.8089,,,,
2021-06-23,,0.8164,,,,
2021-06-24,,0.8083,,,,
2021-06-25,,0.8167,,,,
2021-06-28,,0.8542,,,,
2021-06-29,,0.8392,,,,
2021-06-30,,0.8371,,,,
2021-07-01,,0.8322,,,,
2021-07-02,,0.8287,,,,
2021-07-05,,0.8249,,,,
2021-07-06,,0.8298,,,,
2021-07-07,,0.8209,,,,
2021-07-08,,0.8146,,,,
2021-07-09,,0.8172,,,,
2021-07-12,,0.8129,,,,
2021-07-13,,0.8143,,,,
2021-07-14,,0.8057,,,,
2021-07-15,,0.7992,,,,
2021-07-16,,0.7839,,,,
2021-07-19,,0.7753,,,,
2021-07-20,,0.7753,,,,
2021-07-21,,0.7708,,,,
2021-07-22,,0.7684,,,,
2021-07-23,,0.7563,,,,
2021-07-26,,0.7472,,,,
2021-07-27,,0.7295,,,,
2021-07-28,,0.7106,,,,
2021-07-29,,0.7143,,,,
2021-07-30,,0.7237,,,,
2021-08-02,,0.7479,,,,
